gift_id,gift_type,gift_category,gift_cluster,instock_date,stock_update_date,lsg_1,lsg_2,lsg_3,lsg_4,lsg_5,lsg_6,uk_date1,uk_date2,is_discounted,volumes,price
GF_12310,1044,496,3353,2016-04-15 21:46:52.000,2017-04-02 13:42:35.000,7568,6034,8630,1912,9,1899,2017-03-30 15:42:35.000,2017-03-27 17:02:48.467,0,9.0,72.64
GF_19813,903,391,1767,2016-04-15 21:47:26.000,2017-04-03 16:43:49.000,9384,4953,8436,1767,9,1899,2017-03-30 15:43:49.000,2017-03-29 17:39:48.573,0,15.0,55.64
GF_15564,25,273,6997,2016-04-15 21:48:08.000,2017-03-11 16:29:17.000,3236,6009,431,75,9,746,2017-04-01 12:40:16.000,2017-03-27 11:14:40.799,0,26.0,101.1
GF_19676,464,282,2637,2016-04-15 21:48:44.000,2017-04-02 16:43:04.000,4828,5377,8029,1912,9,1899,2016-04-17 01:48:44.000,2016-04-12 02:00:00.000,0,19.0,98.35
GF_22551,114,391,3288,2016-04-15 21:49:24.000,2017-04-04 12:44:32.000,3768,4485,1181,1584,9,1833,2017-04-01 13:44:32.000,2017-03-29 18:08:35.022,0,10.0,34.9
GF_22697,759,119,285,2016-04-15 21:52:18.000,2017-03-07 17:36:53.000,5854,7299,3924,415,9,379,2017-03-31 14:44:32.000,2017-03-29 19:08:53.457,0,26.0,67.19
GF_22713,759,119,285,2016-04-15 21:52:18.000,2017-03-09 17:36:53.000,5854,7299,3924,777,9,379,2017-03-29 12:44:32.000,2017-03-26 17:08:53.457,0,27.0,58.12
GF_23027,1097,450,3328,2016-04-15 21:57:15.000,2017-04-02 14:40:14.000,9493,4428,8667,1705,9,1899,2017-04-02 16:40:14.000,2017-03-30 10:12:17.801,0,25.0,212.31
GF_23241,741,563,6708,2016-04-15 21:57:36.000,2017-03-12 18:29:13.000,5757,6301,3805,49,9,389,2017-03-31 12:37:48.000,2017-03-28 08:26:36.010,0,19.0,28.52
GF_23249,741,563,6708,2016-04-15 21:57:36.000,2017-03-13 19:29:13.000,5757,6301,3805,46,9,389,2017-04-02 16:37:48.000,2017-03-26 08:26:36.010,0,18.0,26.82
GF_21245,1032,320,3733,2016-04-15 22:03:47.000,2017-04-03 15:43:54.000,9454,2525,8594,923,9,1899,2016-04-12 22:03:47.000,2016-04-14 03:00:00.000,0,11.0,164.27
GF_22581,214,502,3848,2016-04-15 22:03:53.000,2017-03-11 19:22:15.000,3732,3126,1144,1934,9,99,2016-04-14 23:03:53.000,2016-04-13 03:00:00.000,0,6.0,61.58
GF_18664,759,119,140,2016-04-15 22:04:13.000,2017-03-07 20:36:58.000,5851,7405,3921,1574,9,349,2017-03-04 21:36:58.000,2017-02-18 15:06:53.347,0,26.0,83.71
GF_9245,1141,450,6962,2016-04-15 22:05:13.000,2017-03-11 16:43:08.000,8168,4555,8833,1791,9,1899,2017-03-29 13:42:18.000,2017-03-29 12:50:56.892,0,7.0,100.15
GF_9250,1141,450,6962,2016-04-15 22:05:13.000,2017-03-11 19:43:08.000,8168,4555,8833,1830,9,1899,2017-03-31 16:42:18.000,2017-03-28 14:50:56.892,0,10.0,107.2
GF_9246,1141,450,6962,2016-04-15 22:05:13.000,2017-03-12 17:43:08.000,8168,4555,8833,1801,9,1899,2017-04-01 13:42:18.000,2017-03-30 15:50:56.892,0,6.0,106.27
GF_9254,1141,450,6962,2016-04-15 22:05:13.000,2017-03-12 19:43:08.000,8168,4555,8833,1873,9,1899,2017-03-31 14:42:18.000,2017-03-30 12:50:56.892,0,10.0,94.31
GF_20822,152,241,5063,2016-04-15 22:05:23.000,2017-03-12 19:44:29.000,3691,885,7697,1801,9,1899,2017-04-02 14:42:55.000,2017-03-30 15:15:25.697,0,26.0,60.15
GF_10580,349,320,3773,2016-04-15 22:05:25.000,2017-04-02 12:42:31.000,4420,6954,7861,1755,9,1899,2017-04-02 14:42:31.000,2017-03-30 14:58:51.942,0,7.0,116.15
GF_10573,349,320,3773,2016-04-15 22:05:25.000,2017-04-04 13:42:31.000,4420,6954,7861,1892,9,1899,2016-04-14 00:05:25.000,2016-04-13 01:00:00.000,0,8.0,137.98
GF_14410,1022,515,3859,2016-04-15 22:05:55.000,2017-03-11 17:22:17.000,7460,3129,1147,1594,9,634,2017-03-29 13:43:47.000,2017-03-28 17:38:55.156,0,6.0,34.31
GF_14395,1022,515,3859,2016-04-15 22:05:55.000,2017-03-12 17:22:17.000,7460,3129,1147,1601,9,634,2017-03-29 12:43:47.000,2017-03-27 16:38:55.156,0,8.0,39.18
GF_11868,1277,282,3815,2016-04-15 22:05:58.000,2017-04-02 12:42:14.000,8630,1482,8923,1877,9,1899,2017-03-29 16:42:14.000,2017-03-30 15:50:23.597,0,26.0,192.98
GF_21042,464,282,1861,2016-04-15 22:06:01.000,2017-03-11 19:42:19.000,9167,4333,8024,1786,9,1899,2017-04-01 12:43:04.000,2017-03-30 15:19:50.753,0,26.0,56.05
GF_2145,660,47,6673,2016-04-15 22:06:30.000,2017-03-13 17:44:09.000,5559,4354,3507,420,9,379,2017-03-29 16:45:04.000,2017-03-26 19:49:49.936,0,6.0,53.99
GF_4209,176,74,269,2016-04-15 22:12:26.000,2017-03-13 16:41:57.000,3865,5235,1309,1912,9,500,2016-04-14 21:12:26.000,2016-04-14 04:00:00.000,0,10.0,50.91
GF_19841,1111,450,5145,2016-04-15 22:13:21.000,2017-03-11 20:39:38.000,9538,2655,8756,1873,9,1899,2017-04-02 14:45:21.000,2017-03-28 18:16:35.190,0,20.0,76.19
GF_24401,159,496,2607,2016-04-15 22:19:18.000,2017-04-03 14:44:02.000,9003,5547,7708,1873,9,1899,2016-04-15 01:19:18.000,2016-04-15 01:00:00.000,0,14.0,49.15
GF_11923,216,56,6601,2016-04-15 22:20:16.000,2017-03-11 20:44:06.000,3741,3983,1165,957,9,553,2017-04-01 16:39:52.000,2017-03-26 11:52:16.537,0,8.0,46.17
GF_11924,216,56,6601,2016-04-15 22:20:16.000,2017-03-13 20:44:06.000,3741,3983,1165,255,9,553,2017-03-30 13:39:52.000,2017-03-26 13:52:16.537,0,11.0,38.55
GF_23072,903,101,6956,2016-04-15 22:23:48.000,2017-03-12 19:42:00.000,9386,7226,8439,1912,9,1197,2017-03-29 16:43:49.000,2017-03-29 14:39:50.713,0,14.0,62.43
GF_19796,257,109,2679,2016-04-15 22:25:09.000,2017-03-11 20:10:17.000,4140,6025,1728,1547,9,477,2017-04-01 15:44:37.000,2017-03-26 15:12:36.421,0,9.0,43.08
GF_23921,903,79,3278,2016-04-15 22:25:48.000,2017-04-04 15:43:49.000,6659,7207,8438,1873,9,1258,2017-04-02 16:40:30.000,2017-03-28 13:23:06.928,0,18.0,60.28
GF_24346,364,119,202,2016-04-15 22:25:49.000,2017-03-08 20:37:18.000,4483,6812,7910,1845,9,150,2017-03-30 15:43:15.000,2017-03-27 14:29:01.677,0,15.0,116.15
GF_14049,660,391,1817,2016-04-15 22:25:59.000,2017-03-09 18:36:44.000,5523,4944,3512,1567,9,552,2017-03-31 16:39:48.000,2017-03-30 09:51:11.050,0,9.0,51.07
GF_22258,159,496,3872,2016-04-15 22:28:04.000,2017-03-12 16:45:49.000,3721,4347,7706,1912,9,1899,2017-03-07 19:45:49.000,2017-02-15 14:33:15.974,0,9.0,56.42
GF_16691,349,496,3851,2016-04-15 22:29:23.000,2017-04-03 13:42:31.000,4418,6349,7856,1859,9,1899,2017-03-31 14:42:31.000,2017-03-30 14:58:56.813,0,7.0,115.6
GF_20596,349,320,3772,2016-04-15 22:35:28.000,2017-03-11 17:17:52.000,9089,6953,7860,1817,9,1899,2017-04-01 14:42:32.000,2017-03-26 14:59:02.018,0,16.0,121.6
GF_20608,349,320,3772,2016-04-15 22:35:28.000,2017-03-12 20:17:52.000,9089,6953,7860,1863,9,1899,2017-04-02 15:42:32.000,2017-03-26 12:59:02.018,0,17.0,113.99
GF_20594,349,320,3772,2016-04-15 22:35:28.000,2017-03-13 19:17:52.000,9089,6953,7860,1806,9,1899,2017-03-31 14:42:32.000,2017-03-26 12:59:02.018,0,17.0,112.29
GF_19657,31,496,3973,2016-04-15 22:47:10.000,2017-04-04 13:42:02.000,3253,3392,7566,1705,9,1899,2017-04-02 14:42:02.000,2017-03-29 12:40:25.101,0,15.0,41.38
GF_15868,691,496,3977,2016-04-15 22:47:21.000,2017-04-02 15:44:13.000,9284,5171,8235,1845,9,1899,2017-03-29 16:44:13.000,2017-03-30 15:55:20.432,0,25.0,161.74
GF_22709,759,119,285,2016-04-15 22:52:18.000,2017-03-07 20:36:53.000,5854,7299,3924,773,9,379,2017-03-31 12:44:32.000,2017-03-26 19:08:53.457,0,25.0,65.49
GF_22712,759,119,285,2016-04-15 22:52:18.000,2017-03-09 17:36:53.000,5854,7299,3924,776,9,379,2017-04-02 15:44:32.000,2017-03-29 17:08:53.457,0,28.0,68.04
GF_23032,1097,450,3328,2016-04-15 22:57:15.000,2017-04-02 14:40:14.000,9493,4428,8667,1816,9,1899,2017-03-29 12:40:14.000,2017-03-29 13:12:17.801,0,25.0,188.54
GF_23245,741,563,6708,2016-04-15 22:57:36.000,2017-03-12 18:29:13.000,5757,6301,3805,42,9,389,2017-03-31 13:37:48.000,2017-03-28 07:26:36.010,0,18.0,28.44
GF_20829,152,241,5063,2016-04-15 23:05:23.000,2017-03-13 18:44:29.000,3691,885,7697,1859,9,1899,2017-04-01 14:42:55.000,2017-03-28 16:15:25.697,0,24.0,53.54
GF_2143,660,47,6673,2016-04-15 23:06:30.000,2017-03-12 18:44:09.000,5559,4354,3507,418,9,379,2017-03-31 13:45:04.000,2017-03-26 15:49:49.936,0,9.0,56.51
GF_22518,660,391,1818,2016-04-15 23:09:01.000,2017-03-13 19:41:39.000,5578,6848,3547,417,9,640,2017-03-29 15:42:28.000,2017-03-30 16:58:21.093,0,7.0,39.69
GF_1007,464,450,1858,2016-04-15 23:09:58.000,2017-03-13 17:43:17.000,4831,6818,8037,1912,9,1899,2017-03-31 13:43:04.000,2017-03-26 14:19:51.903,0,21.0,32.31
GF_23410,916,391,1829,2016-04-15 23:10:28.000,2017-03-12 16:41:20.000,6759,5818,5304,177,9,616,2017-03-31 14:44:03.000,2017-03-26 14:48:10.652,0,10.0,32.83
GF_20882,727,401,3330,2016-04-15 23:23:43.000,2017-03-07 21:36:40.000,9298,4440,8286,1873,9,1899,2017-04-01 14:44:05.000,2017-03-29 14:50:52.075,0,20.0,55.11
GF_2800,1044,320,3347,2016-04-15 23:25:18.000,2017-03-07 21:37:24.000,9463,5247,8624,1705,9,1899,2017-04-02 13:42:34.000,2017-03-26 14:02:41.520,0,10.0,119.04
GF_2803,1044,320,3347,2016-04-15 23:25:18.000,2017-03-09 17:37:24.000,9463,5247,8624,1730,9,1899,2017-03-30 14:42:34.000,2017-03-27 17:02:41.520,0,10.0,122.45
GF_23913,903,79,3278,2016-04-15 23:25:48.000,2017-04-02 13:43:49.000,6659,7207,8438,1873,9,1258,2017-03-11 19:41:50.000,2017-02-13 11:10:15.864,0,18.0,76.02
GF_23929,903,79,3278,2016-04-15 23:25:48.000,2017-04-02 13:43:49.000,6659,7207,8438,1845,9,1258,2017-03-31 15:43:49.000,2017-03-27 14:39:50.147,0,15.0,60.88
GF_14046,660,391,1817,2016-04-15 23:25:59.000,2017-03-07 18:36:44.000,5523,4944,3512,1564,9,552,2017-04-02 15:39:48.000,2017-03-30 09:51:11.050,0,8.0,47.85
GF_14051,660,391,1817,2016-04-15 23:25:59.000,2017-03-08 20:36:44.000,5523,4944,3512,1569,9,552,2017-03-30 12:39:48.000,2017-03-27 10:51:11.050,0,10.0,51.09
GF_14043,660,391,1817,2016-04-15 23:25:59.000,2017-03-09 18:36:44.000,5523,4944,3512,1241,9,552,2017-04-01 16:39:48.000,2017-03-28 10:51:11.050,0,8.0,44.05
GF_14044,660,391,1817,2016-04-15 23:25:59.000,2017-03-09 20:36:44.000,5523,4944,3512,1243,9,552,2017-04-01 14:39:48.000,2017-03-27 12:51:11.050,0,6.0,45.85
GF_10795,1273,515,3879,2016-04-15 23:26:30.000,2017-03-13 18:22:32.000,4808,6825,2616,325,9,66,2017-03-31 16:44:41.000,2017-03-26 15:18:42.096,0,9.0,39.05
GF_10794,1273,515,3879,2016-04-15 23:26:30.000,2017-03-13 19:22:32.000,4808,6825,2616,317,9,66,2017-04-01 15:44:41.000,2017-03-28 15:18:42.096,0,8.0,38.24
GF_21014,1111,485,5037,2016-04-15 23:27:16.000,2017-03-11 18:29:34.000,9506,424,8694,1859,9,1899,2017-04-02 13:40:30.000,2017-03-30 14:23:08.665,0,27.0,67.45
GF_19482,691,47,6563,2016-04-15 23:34:18.000,2017-03-11 19:20:37.000,5663,5174,3662,1859,9,1899,2017-03-10 16:20:37.000,2017-02-20 14:11:56.406,1,7.0,141.69
GF_20587,349,320,3772,2016-04-15 23:35:28.000,2017-03-11 19:17:52.000,9089,6953,7860,1763,9,1899,2017-04-02 13:42:32.000,2017-03-26 15:59:02.018,0,14.0,126.34
GF_20931,25,273,6946,2016-04-15 23:38:20.000,2017-03-11 16:29:17.000,3232,6011,423,183,9,1899,2017-03-29 13:40:16.000,2017-03-28 12:14:36.647,0,14.0,97.99
GF_20926,25,273,6946,2016-04-15 23:38:20.000,2017-03-11 18:29:17.000,3232,6011,423,75,9,1899,2017-03-29 13:40:16.000,2017-03-29 14:14:36.647,0,11.0,108.16
GF_11403,1277,450,1755,2016-04-15 23:42:25.000,2017-03-11 16:43:36.000,9621,3059,8920,1874,9,1899,2017-03-31 15:42:11.000,2017-03-27 12:50:16.657,0,9.0,188.5
GF_11378,1277,450,1755,2016-04-15 23:42:25.000,2017-03-11 16:43:36.000,9621,3059,8920,1714,9,1899,2017-04-02 12:42:11.000,2017-03-30 16:50:16.657,0,13.0,171.73
GF_11379,1277,450,1755,2016-04-15 23:42:25.000,2017-03-11 16:43:36.000,9621,3059,8920,1715,9,1899,2017-04-02 13:42:11.000,2017-03-29 15:50:16.657,0,9.0,175.22
GF_11395,1277,450,1755,2016-04-15 23:42:25.000,2017-03-12 18:43:36.000,9621,3059,8920,1831,9,1899,2017-04-02 13:42:11.000,2017-03-29 16:50:16.657,0,10.0,175.66
GF_20163,918,119,6966,2016-04-15 23:44:50.000,2017-04-03 15:42:43.000,9403,596,8465,1801,9,1899,2016-04-13 23:44:50.000,2016-04-16 01:00:00.000,0,7.0,165.52
GF_19659,31,496,3973,2016-04-15 23:47:10.000,2017-04-02 13:42:02.000,3253,3392,7566,1767,9,1899,2017-03-31 13:42:02.000,2017-03-30 14:40:25.101,0,19.0,41.62
GF_19663,31,496,3973,2016-04-15 23:47:10.000,2017-04-03 12:42:02.000,3253,3392,7566,1816,9,1899,2017-04-02 16:42:02.000,2017-03-29 12:40:25.101,0,17.0,40.48
GF_15864,691,496,3977,2016-04-15 23:47:21.000,2017-04-03 12:44:13.000,9284,5171,8235,1786,9,1899,2017-04-01 14:44:13.000,2017-03-28 15:55:20.432,0,24.0,155.07
GF_15870,691,496,3977,2016-04-15 23:47:21.000,2017-04-04 12:44:13.000,9284,5171,8235,1873,9,1899,2017-03-29 16:44:13.000,2017-03-30 15:55:20.432,0,25.0,156.4
GF_22711,759,119,285,2016-04-15 23:52:18.000,2017-03-09 18:36:53.000,5854,7299,3924,775,9,379,2017-03-29 15:44:32.000,2017-03-27 19:08:53.457,0,26.0,57.21
GF_18186,491,273,6955,2016-04-15 23:53:20.000,2017-03-12 17:32:04.000,4949,4591,2784,806,9,1676,2017-03-31 12:40:16.000,2017-03-29 12:14:41.262,0,7.0,121.87
GF_22587,214,502,3848,2016-04-16 00:03:53.000,2017-03-11 17:22:15.000,3732,3126,1144,1282,9,99,2017-04-02 12:44:30.000,2017-03-30 16:06:43.313,0,10.0,52.0
GF_22582,214,502,3848,2016-04-16 00:03:53.000,2017-03-12 19:22:15.000,3732,3126,1144,1934,9,99,2017-03-10 18:22:15.000,2017-02-17 16:01:42.256,0,7.0,59.03
GF_9257,1141,450,6962,2016-04-16 00:05:13.000,2017-03-11 16:43:08.000,8168,4555,8833,1891,9,1899,2017-03-11 20:43:08.000,2017-02-14 14:05:36.404,0,10.0,98.04
GF_20825,152,241,5063,2016-04-16 00:05:23.000,2017-03-12 19:44:29.000,3691,885,7697,1830,9,1899,2017-03-30 13:42:55.000,2017-03-29 13:15:25.697,0,25.0,49.99
GF_10586,349,320,3773,2016-04-16 00:05:25.000,2017-04-03 13:42:31.000,4420,6954,7861,1806,9,1899,2017-03-30 16:42:31.000,2017-03-28 15:58:51.942,0,8.0,108.25
GF_14401,1022,515,3859,2016-04-16 00:05:55.000,2017-03-11 20:22:17.000,7460,3129,1147,250,9,634,2017-03-29 12:43:47.000,2017-03-26 17:38:55.156,0,7.0,38.04
GF_2148,660,47,6673,2016-04-16 00:06:30.000,2017-03-12 18:44:09.000,5559,4354,3507,429,9,379,2017-04-02 14:45:04.000,2017-03-26 19:49:49.936,0,7.0,65.31
GF_20232,1277,496,1754,2016-04-16 00:08:24.000,2017-04-02 15:42:12.000,8641,3048,8917,1845,9,1899,2017-04-01 12:42:12.000,2017-03-27 13:50:17.543,0,24.0,264.22
GF_20228,1277,496,1754,2016-04-16 00:08:24.000,2017-04-04 16:42:12.000,8641,3048,8917,1801,9,1899,2017-03-29 16:42:12.000,2017-03-28 13:50:17.543,0,24.0,265.87
GF_22516,660,391,1818,2016-04-16 00:09:01.000,2017-03-11 19:41:39.000,5578,6848,3547,1631,9,640,2017-03-09 16:41:39.000,2017-02-15 15:07:03.941,0,7.0,45.88
GF_22517,660,391,1818,2016-04-16 00:09:01.000,2017-03-11 20:41:39.000,5578,6848,3547,1631,9,640,2017-03-30 12:42:28.000,2017-03-27 12:58:21.093,0,11.0,43.16
GF_21794,1313,496,3877,2016-04-16 00:12:52.000,2017-03-12 20:22:31.000,8879,4342,7454,260,9,634,2017-03-30 15:44:11.000,2017-03-26 15:54:34.987,0,8.0,40.47
GF_17585,916,391,1834,2016-04-16 00:16:22.000,2017-03-08 20:36:43.000,6765,5836,5291,1912,9,601,2016-04-13 00:16:22.000,2016-04-14 02:00:00.000,0,8.0,34.49
GF_12512,114,516,3844,2016-04-16 00:18:17.000,2017-03-11 16:41:26.000,4944,4486,2766,1912,10,363,2017-01-28 05:31:13.000,2017-01-27 03:00:00.000,0,7.0,30.59
GF_13878,23,119,290,2016-04-16 00:19:24.000,2017-03-13 20:41:57.000,3248,2896,7562,1830,9,150,2017-04-01 15:45:06.000,2017-03-27 19:54:45.063,0,7.0,103.6
GF_16556,75,119,181,2016-04-16 00:21:56.000,2017-03-08 19:37:03.000,8947,1785,8992,1887,9,150,2017-04-02 12:42:49.000,2017-03-30 15:07:37.625,0,11.0,249.98
GF_19299,918,496,3967,2016-04-16 00:24:33.000,2017-03-11 16:45:54.000,9404,612,8466,1845,9,1899,2017-03-30 16:42:46.000,2017-03-30 14:07:11.808,0,10.0,104.42
GF_12530,114,391,3287,2016-04-16 00:24:39.000,2017-04-03 13:44:32.000,3752,4484,1180,1591,9,1833,2017-04-01 16:44:32.000,2017-03-30 15:08:33.973,0,10.0,25.27
GF_14047,660,391,1817,2016-04-16 00:25:59.000,2017-03-07 19:36:44.000,5523,4944,3512,1565,9,552,2017-03-29 16:39:48.000,2017-03-30 11:51:11.050,0,7.0,51.62
GF_3551,214,515,3863,2016-04-16 00:26:23.000,2017-03-13 17:41:29.000,6872,3138,5434,1934,9,600,2017-04-01 16:44:30.000,2017-03-30 17:06:39.209,0,10.0,49.09
GF_20591,349,320,3772,2016-04-16 00:35:28.000,2017-03-11 20:17:52.000,9089,6953,7860,1791,9,1899,2017-03-31 13:42:32.000,2017-03-30 13:59:02.018,0,17.0,124.13
GF_20613,349,320,3772,2016-04-16 00:35:28.000,2017-03-12 18:17:52.000,9089,6953,7860,1878,9,1899,2017-04-01 14:42:32.000,2017-03-27 15:59:02.018,0,17.0,123.1
GF_20578,349,320,3772,2016-04-16 00:35:28.000,2017-03-12 19:17:52.000,9089,6953,7860,1709,9,1899,2017-04-02 15:42:32.000,2017-03-27 13:59:02.018,0,16.0,127.39
GF_20606,349,320,3772,2016-04-16 00:35:28.000,2017-03-13 20:17:52.000,9089,6953,7860,1859,9,1899,2017-03-29 12:42:32.000,2017-03-29 13:59:02.018,0,16.0,105.97
GF_8578,354,563,5121,2016-04-16 00:42:09.000,2017-03-12 19:39:38.000,9102,1869,7892,1912,9,1899,2017-03-11 20:39:38.000,2017-02-11 02:50:58.909,0,25.0,25.53
GF_11407,1277,450,1755,2016-04-16 00:42:25.000,2017-03-13 18:43:36.000,9621,3059,8920,1890,9,1899,2016-04-14 20:42:25.000,2016-04-12 03:00:00.000,0,13.0,185.28
GF_11389,1277,450,1755,2016-04-16 00:42:25.000,2017-03-13 19:43:36.000,9621,3059,8920,1801,9,1899,2017-03-30 13:42:11.000,2017-03-30 16:50:16.657,0,12.0,180.16
GF_15872,691,496,3977,2016-04-16 00:47:21.000,2017-04-04 15:44:13.000,9284,5171,8235,1887,9,1899,2016-04-14 21:47:21.000,2016-04-13 03:00:00.000,0,24.0,183.63
GF_24185,1044,450,5239,2016-04-16 00:57:22.000,2017-03-12 19:43:36.000,9465,5249,8627,1874,9,1899,2016-04-14 22:57:22.000,2016-04-16 03:00:00.000,0,8.0,166.41
GF_23242,741,563,6708,2016-04-16 00:57:36.000,2017-03-13 20:29:13.000,5757,6301,3805,39,9,389,2017-04-02 13:37:48.000,2017-03-26 10:26:36.010,0,15.0,25.96
GF_22578,289,241,372,2016-04-16 00:59:53.000,2017-04-04 14:43:13.000,9047,3621,7782,1845,9,1899,2017-03-29 12:43:13.000,2017-03-30 16:26:19.390,0,13.0,51.09
GF_8993,480,485,6688,2016-04-16 01:00:35.000,2017-03-13 19:45:16.000,4915,2226,8074,1801,9,1899,2017-03-29 16:43:05.000,2017-03-27 15:22:16.450,0,25.0,63.95
GF_21240,1032,320,3733,2016-04-16 01:03:47.000,2017-04-03 16:43:54.000,9454,2525,8594,884,9,1899,2017-04-02 15:43:54.000,2017-03-28 18:42:14.252,0,12.0,170.76
GF_21241,1032,320,3733,2016-04-16 01:03:47.000,2017-04-04 16:43:54.000,9454,2525,8594,896,9,1899,2017-04-01 12:43:54.000,2017-03-28 14:42:14.252,0,9.0,147.85
GF_18660,759,119,140,2016-04-16 01:04:13.000,2017-03-07 17:36:58.000,5851,7405,3921,1041,9,349,2017-03-30 16:44:32.000,2017-03-29 18:08:55.421,0,28.0,91.09
GF_18652,759,119,140,2016-04-16 01:04:13.000,2017-03-09 21:36:58.000,5851,7405,3921,1037,9,349,2017-03-30 15:44:32.000,2017-03-26 19:08:55.421,0,26.0,79.42
GF_1350,1032,401,371,2016-04-16 01:05:15.000,2017-04-04 12:43:54.000,9453,2333,8593,873,9,1899,2017-03-29 14:43:54.000,2017-03-29 15:42:12.954,0,28.0,152.47
GF_14390,1022,515,3859,2016-04-16 01:05:55.000,2017-03-12 19:22:17.000,7460,3129,1147,1585,9,634,2017-03-31 15:43:47.000,2017-03-27 16:38:55.156,0,6.0,37.83
GF_2149,660,47,6673,2016-04-16 01:06:30.000,2017-03-11 19:44:09.000,5559,4354,3507,592,9,379,2017-04-02 15:45:04.000,2017-03-30 19:49:49.936,0,7.0,62.9
GF_2156,660,47,6673,2016-04-16 01:06:30.000,2017-03-13 16:44:09.000,5559,4354,3507,605,9,379,2017-03-31 12:45:04.000,2017-03-28 19:49:49.936,0,7.0,55.47
GF_20238,1277,496,1754,2016-04-16 01:08:24.000,2017-04-03 16:42:12.000,8641,3048,8917,1873,9,1899,2017-03-29 16:42:12.000,2017-03-30 12:50:17.543,0,25.0,223.98
GF_1006,464,450,1858,2016-04-16 01:09:58.000,2017-03-13 20:43:17.000,4831,6818,8037,1912,9,1899,2016-04-15 21:09:58.000,2016-04-13 04:00:00.000,0,21.0,42.22
GF_19839,1111,450,5145,2016-04-16 01:13:21.000,2017-03-11 17:39:38.000,9538,2655,8756,1845,9,1899,2017-04-02 14:45:21.000,2017-03-28 17:16:35.190,0,23.0,78.91
GF_24402,159,496,2607,2016-04-16 01:19:18.000,2017-04-04 16:44:02.000,9003,5547,7708,1705,9,1899,2017-03-29 14:44:02.000,2017-03-26 14:46:56.966,0,14.0,38.5
GF_24602,349,496,3779,2016-04-16 01:19:58.000,2017-03-13 18:45:57.000,4405,3121,7837,1912,9,150,2016-04-12 22:19:58.000,2016-04-16 02:00:00.000,0,10.0,149.81
GF_9495,159,496,3849,2016-04-16 01:20:39.000,2017-03-12 20:45:47.000,9002,4348,7707,1912,9,1899,2017-04-01 16:44:01.000,2017-03-28 16:46:55.244,0,5.0,40.52
GF_3591,660,47,6675,2016-04-16 01:21:28.000,2017-03-12 20:44:01.000,5566,5616,3528,1912,9,500,2016-04-14 23:21:28.000,2016-04-16 01:00:00.000,0,10.0,71.58
GF_20881,727,401,3330,2016-04-16 01:23:43.000,2017-03-07 19:36:40.000,9298,4440,8286,1845,9,1899,2017-04-01 12:44:05.000,2017-03-28 17:50:52.075,0,17.0,50.93
GF_23071,903,101,6956,2016-04-16 01:23:48.000,2017-03-11 17:42:00.000,9386,7226,8439,1845,9,1197,2017-03-08 18:39:45.000,2017-02-12 23:51:57.831,0,16.0,66.66
GF_23927,903,79,3278,2016-04-16 01:25:48.000,2017-04-04 15:43:49.000,6659,7207,8438,1786,9,1258,2017-03-30 14:43:49.000,2017-03-26 15:39:50.147,0,18.0,63.48
GF_23918,903,79,3278,2016-04-16 01:25:48.000,2017-04-04 15:43:49.000,6659,7207,8438,1726,9,1258,2017-04-01 12:40:30.000,2017-03-30 11:23:06.928,0,15.0,60.02
GF_24348,364,119,202,2016-04-16 01:25:49.000,2017-03-09 19:37:18.000,4483,6812,7910,1873,9,150,2016-04-13 01:25:49.000,2016-04-13 05:00:00.000,0,13.0,103.9
GF_20603,349,320,3772,2016-04-16 01:35:28.000,2017-03-12 17:17:52.000,9089,6953,7860,1846,9,1899,2017-03-29 12:42:32.000,2017-03-28 15:59:02.018,0,15.0,117.72
GF_20576,349,320,3772,2016-04-16 01:35:28.000,2017-03-13 17:17:52.000,9089,6953,7860,1892,9,1899,2016-04-14 21:35:28.000,2016-04-14 01:00:00.000,0,14.0,150.73
GF_19879,31,241,5282,2016-04-16 01:44:06.000,2017-04-04 16:45:01.000,8933,6556,7584,1859,9,1899,2017-03-29 16:45:01.000,2017-03-30 16:48:03.983,0,9.0,48.98
GF_22695,759,119,285,2016-04-16 01:52:18.000,2017-03-08 17:36:53.000,5854,7299,3924,777,9,379,2017-03-05 18:36:53.000,2017-02-19 12:05:02.223,0,26.0,77.32
GF_20710,242,282,2647,2016-04-16 01:53:17.000,2017-04-04 12:40:08.000,4053,5994,1626,406,9,150,2017-03-30 14:40:08.000,2017-03-27 14:06:19.860,0,7.0,31.8
GF_22458,467,282,2560,2016-04-16 02:03:31.000,2017-03-11 18:21:53.000,4844,4691,1186,1912,9,66,2017-03-29 12:43:15.000,2017-03-29 15:30:02.278,0,7.0,43.59
GF_14393,1022,515,3859,2016-04-16 02:05:55.000,2017-03-12 16:22:17.000,7460,3129,1147,1593,9,634,2017-03-29 15:43:47.000,2017-03-30 16:38:55.156,0,6.0,37.69
GF_3528,286,741,3515,2016-04-16 04:54:25.000,2016-04-20 02:54:25.000,1063,6883,1816,1912,8,150,2016-04-17 05:54:25.000,2016-04-17 01:00:00.000,0,,30.15
GF_3198,899,706,2201,2016-04-16 07:23:22.000,2016-05-04 03:49:46.000,6648,6883,5124,1912,6,1616,2016-04-15 11:23:22.000,2016-04-30 04:00:00.000,0,,17.94
